device_class,device_name,backend,llamacpp_commit,patch_applied,variant,mmproj_variant,mode,prompt_tokens,image_tokens,audio_tokens,audio_seconds,gen_tokens,run_idx,thermal_state,ttft_ms,encoder_ms,prefill_tps,decode_tps,total_ms,peak_rss_gb,peak_vram_gb,avg_power_w,idle_power_w,energy_j_per_1k_tok,notes,power_boundary,avg_power_w_raw,power_samples_used,device_id,source_file,source_row
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,BF16,audio+vision,text-128,138,,,,256,1,sustained,245.558,,1033.507,48.821,5468.751,8.1966,12.291,112.671,11.139,2071.427,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,1
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-512,523,,,,256,2,sustained,397.978,,2300.732,79.537,3604.036,3.5456,7.8594,101.233,11.139,1128.052,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,67
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-512,523,,,,256,3,sustained,374.23,,2565.021,80.517,3541.254,3.5457,7.8594,103.154,11.139,1152.104,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,68
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-512,523,,,,256,4,sustained,312.068,,2700.484,80.167,3492.931,3.5457,7.8594,104.551,11.139,1160.139,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,69
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-512,523,,,,256,5,sustained,377.723,,2134.354,77.37,3673.563,3.5457,7.8594,102.868,11.139,1180.653,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,70
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-2048,2058,,,,256,1,sustained,631.835,,4091.15,76.362,3971.203,3.546,7.8594,108.025,11.139,1263.805,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,71
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-2048,2058,,,,256,2,sustained,647.551,,3921.666,74.277,4080.657,3.5462,7.8594,104.821,11.139,1256.136,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,72
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-2048,2058,,,,256,3,sustained,699.876,,3603.326,74.117,4140.393,3.5462,7.8594,106.269,11.139,1261.412,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,73
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-2048,2058,,,,256,4,sustained,675.666,,3744.296,76.453,4011.049,3.5463,7.8594,105.159,11.139,1224.618,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,74
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,text-2048,2058,,,,256,5,sustained,685.773,,3840.018,75.33,4070.874,3.5463,7.8594,106.517,11.139,1261.086,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,75
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,vision,1101,1036,,,256,1,sustained,2798.087,,719.964,78.593,6042.665,4.0542,7.9629,84.108,11.139,924.839,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,76
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,vision,1101,1036,,,256,2,sustained,1302.445,,1259.338,77.584,4589.213,4.0714,8.0,95.081,11.139,1077.653,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,77
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,vision,1101,1036,,,256,3,sustained,1172.861,,1428.104,79.003,4400.585,4.0917,8.0,100.502,11.139,1126.44,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,78
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,vision,1101,1036,,,256,4,sustained,1280.616,,1283.318,77.574,4567.789,4.0663,8.0,97.284,11.139,1105.469,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,79
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,vision,1101,1036,,,256,5,sustained,1272.812,,1306.833,73.807,4727.788,4.0795,8.0,96.149,11.139,1147.053,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,80
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-30s,1540,,1512,30,256,1,sustained,2350.258,,1472.277,78.649,5592.491,4.321,8.0273,86.565,11.139,955.027,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,81
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-30s,1540,,1512,30,256,2,sustained,1784.281,,1712.91,79.553,4989.699,4.3184,8.041,94.727,11.139,1051.091,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,82
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-30s,1540,,1512,30,256,3,sustained,1830.092,,1668.205,75.402,5211.956,4.3231,8.041,94.754,11.139,1104.158,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,83
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-30s,1540,,1512,30,256,4,sustained,2206.275,,1354.798,74.562,5626.25,4.3237,8.041,82.42,11.139,951.722,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,84
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-30s,1540,,1512,30,256,5,sustained,1996.586,,1602.419,75.187,5388.125,4.3238,8.041,92.308,11.139,1075.014,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,85
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-10s,540,,512,10,256,1,sustained,2056.255,,899.594,75.161,5448.957,4.4781,8.041,87.79,11.139,1015.746,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,86
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-10s,540,,512,10,256,2,sustained,1320.174,,954.591,77.638,4604.668,4.4944,8.041,98.017,11.139,1114.535,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,87
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-10s,540,,512,10,256,3,sustained,1082.369,,1251.019,79.73,4280.655,4.4877,8.041,93.295,11.139,1025.812,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,88
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-10s,540,,512,10,256,4,sustained,1298.439,,1141.54,78.032,4566.314,4.4802,8.041,93.95,11.139,1056.826,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,89
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q6_K,audio+vision,audio-10s,540,,512,10,256,5,sustained,1326.039,,1070.307,76.099,4676.931,4.4802,8.041,94.124,11.139,1080.698,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,90
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-128,138,,,,256,1,sustained,244.083,,1278.689,84.298,3269.062,3.2694,7.4707,108.513,11.139,1150.29,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,91
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-128,138,,,,256,2,sustained,375.721,,937.761,81.819,3492.35,3.2694,7.4707,103.598,11.139,1144.367,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,92
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-128,138,,,,256,3,sustained,273.896,,1191.535,85.149,3268.639,3.2694,7.4707,107.475,11.139,1126.405,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,93
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-128,138,,,,256,4,sustained,240.35,,1329.493,85.321,3229.078,3.2694,7.4707,104.352,11.139,1088.001,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,94
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-128,138,,,,256,5,sustained,263.934,,1233.619,83.752,3308.648,3.2694,7.4707,102.975,11.139,1091.657,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,95
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-512,523,,,,256,1,sustained,540.135,,2161.211,80.775,3697.07,3.1626,7.4707,99.141,11.139,1084.551,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,96
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-512,523,,,,256,2,sustained,357.949,,2292.06,87.814,3261.829,3.1626,7.4707,103.478,11.139,1047.068,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,97
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-512,523,,,,256,3,sustained,330.694,,2784.492,88.59,3209.109,3.1626,7.4707,107.942,11.139,1096.724,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,98
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-512,523,,,,256,4,sustained,349.258,,2700.205,86.773,3287.945,3.1626,7.4707,106.282,11.139,1099.236,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,99
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-512,523,,,,256,5,sustained,337.266,,2640.294,84.933,3339.616,3.1626,7.4707,105.905,11.139,1115.415,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,100
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,1,sustained,631.092,,4122.555,84.258,3657.526,3.163,7.4707,106.524,11.139,1127.307,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,101
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,2,sustained,656.328,,4012.572,81.946,3768.149,3.1631,7.4707,102.473,11.139,1110.236,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,102
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,3,sustained,647.745,,4087.867,81.431,3779.25,3.1631,7.4707,102.503,11.139,1106.366,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,103
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,4,sustained,658.964,,3990.127,82.427,3752.604,3.1631,7.4707,105.166,11.139,1122.613,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,104
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,text-2048,2058,,,,256,5,sustained,649.929,,4059.692,83.785,3693.451,3.1631,7.4707,105.733,11.139,1124.228,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,105
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,1,sustained,2949.333,,630.784,80.29,6125.324,3.671,7.5742,82.045,11.139,879.049,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,106
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,2,sustained,1433.902,,1134.303,82.032,4542.447,3.6789,7.6113,91.899,11.139,981.452,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,107
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,3,sustained,1450.566,,1203.797,84.802,4457.564,3.6831,7.6113,95.736,11.139,1005.933,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,108
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,4,sustained,1196.887,,1389.537,83.9,4236.208,3.7089,7.6113,101.586,11.139,1073.192,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,109
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,vision,1101,1036,,,256,5,sustained,1382.892,,1241.995,81.188,4523.759,3.6868,7.6113,95.18,11.139,1030.728,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,110
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,1,sustained,2786.156,,1258.66,75.081,6182.485,3.938,7.6406,79.484,11.139,906.371,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,111
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,2,sustained,2090.131,,1487.328,81.849,5205.624,3.9356,7.6543,91.919,11.139,982.674,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,112
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,3,sustained,1704.324,,1961.471,84.423,4724.812,3.9395,7.6543,90.882,11.139,940.744,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,113
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,4,sustained,1786.037,,1797.902,83.123,4853.771,3.9404,7.6543,92.427,11.139,973.845,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,114
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-30s,1540,,1512,30,256,5,sustained,1803.358,,1749.785,83.961,4840.49,3.9404,7.6543,91.05,11.139,947.726,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,115
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,1,sustained,1784.805,,1016.628,86.507,4732.554,4.0949,7.6543,87.128,11.139,874.666,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,116
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,2,sustained,1171.115,,1150.035,86.41,4122.171,4.0954,7.6543,92.838,11.139,941.703,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,117
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,3,sustained,1089.453,,1269.453,85.935,4056.803,4.0967,7.6543,93.017,11.139,948.788,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,118
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,4,sustained,1105.042,,1266.461,87.54,4018.01,4.0967,7.6543,93.001,11.139,930.989,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,119
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q5_K_M,audio+vision,audio-10s,540,,512,10,256,5,sustained,1116.968,,1286.027,86.089,4079.017,4.0967,7.6543,92.904,11.139,945.841,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,120
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,1,sustained,224.786,,1398.29,94.53,2922.353,2.9043,7.1055,108.407,11.139,1024.692,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,121
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,2,sustained,242.563,,1323.309,91.404,3032.373,2.9043,7.1055,99.355,11.139,960.375,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,122
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,3,sustained,260.501,,1226.656,90.268,3085.422,2.9043,7.1055,100.725,11.139,977.867,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,123
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,4,sustained,241.174,,1300.746,91.268,3035.156,2.9043,7.1055,104.063,11.139,1013.794,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,124
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-128,138,,,,256,5,sustained,271.468,,1133.489,94.144,2980.089,2.9043,7.1055,101.932,11.139,960.538,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,125
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,1,sustained,414.558,,2954.752,94.09,3124.742,2.7974,7.1055,101.385,11.139,955.175,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,126
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,2,sustained,350.206,,2761.935,93.871,3066.687,2.7974,7.1055,104.14,11.139,1001.033,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,127
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,3,sustained,375.772,,2402.378,90.81,3183.822,2.7974,7.1055,101.757,11.139,993.534,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,128
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,4,sustained,384.571,,2335.52,90.565,3200.217,2.7974,7.1055,105.472,11.139,1039.517,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,129
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-512,523,,,,256,5,sustained,339.58,,2577.358,94.579,3035.746,2.7974,7.1055,102.402,11.139,961.007,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,130
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,1,sustained,623.247,,4211.026,90.234,3449.229,2.7978,7.1055,104.611,11.139,1031.468,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,131
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,2,sustained,709.877,,3690.321,85.986,3675.481,2.7978,7.1055,102.206,11.139,1054.692,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,132
discrete-gpu-laptop,"RTX 4090 Laptop GPU (ASUS ROG, 16GB VRAM)",CUDA,ea63b4d32ea1b66bdbe369be7f9443f6c00f8b31,yes,Q4_K_M,audio+vision,text-2048,2058,,,,256,3,sustained,715.739,,3668.109,86.526,3662.82,2.798,7.1055,101.77,11.139,1043.095,,gpu-package (nvidia-smi power.draw; CPU package not captured),,,D1,rtx/results.csv,133
